Lateral-100203012.0.csv
--Soil Properties--
"top layer: [0.0, 3.0, 6.0, 11.0] m"
"bottom layer: [3.0, 6.0, 11.0, 12.0] m"
"unit weight: [10.0, 10.0, 10.0, 10.0] kN/m3"
"strength: [25.0, 25.0, 25.0, 25.0] kPa"
--Pile Properties--
diameter: 0.5 m
modulus: 20000000.0 kN/m2
--Analysis--
maximum load: 100 kN
stage number: 20
lateral load (kN) vs lateral deflection (mm)
5.0,0.015912863700282363
10.0,0.0649818509584344
15.0,0.14933035859030674
20.0,0.2712670549865857
25.0,0.4333065374562867
30.0,0.6381928165112725
35.0,0.8889260889585011
40.0,1.1887933499851966
45.0,1.5414035021587296
50.0,1.9507277514183055
55.0,2.421146242779309
60.0,2.957502089933398
65.0,3.5651642035045827
70.0,4.250100636258886
75.0,5.0189645580762585
80.0,5.879195472916554
85.0,6.839138926287681
90.0,7.908188767830089
95.0,9.096957087869438
100.0,10.417478318963475
lateral deflection (m)
0,0.4,0.8,1.2,1.6,2.0,2.4,2.8,3.2,3.6,4.0,4.4,4.8,5.2,5.6,6.0,6.4,6.8,7.2,7.6,8.0,8.4,8.8,9.2,9.6,10.0,10.4,10.8,11.2,11.6,12.0
1.591286370028236e-05,1.5423383426399353e-05,1.4197495652336333e-05,1.2498159019346037e-05,1.0568196347970482e-05,8.607058994637613e-06,6.761279763336212e-06,5.124759939993023e-06,3.7452886358412337e-06,2.634259719004286e-06,1.7772680561736956e-06,1.144000039213709e-06,6.964919863334128e-07,3.9539574710572775e-07,2.0419146342837775e-07,9.149044375618803e-08,3.192922051308616e-08,6.114831061778235e-09,-2.4053760182294178e-12,-3.998021169388864e-09,-1.1986034688443627e-08,-2.040095785568461e-08,-2.7444484999539704e-08,-3.245779309611034e-08,-3.544821958723568e-08,-3.6755806667360695e-08,-3.683570352921232e-08,-3.612933219372577e-08,-3.4998336611105765e-08,-3.369891248292164e-08,-3.237890995749212e-08
6.49818509584344e-05,6.296240525347148e-05,5.790922566450536e-05,5.091539061191238e-05,4.2988689713630944e-05,3.495312061674211e-05,2.7409621163454967e-05,2.0738942244832048e-05,1.5130657367310433e-05,1.062501469572677e-05,7.157716938356705e-06,4.601070820577752e-06,2.797856199058671e-06,1.5866599921851903e-06,8.186474572933873e-07,3.665254640985468e-07,1.2783298630429188e-07,2.446904745257533e-08,-9.621579885587849e-12,-1.5997224532231124e-08,-4.797082882099212e-08,-8.16631134009748e-08,-1.098704535007097e-07,-1.2995017294645337e-07,-1.4192870627487934e-07,-1.4716664272362004e-07,-1.4748669827338988e-07,-1.4465709212284295e-07,-1.4012659562960285e-07,-1.3492154411565926e-07,-1.2963420664162152e-07
0.00014933035859030674,0.0001446402767747241,0.00013291531377732001,0.00011671391198299993,9.839083485929827e-05,7.986207951962652e-05,6.25141860691798e-05,4.721518447383182e-05,3.4387141868165423e-05,2.4107561864014812e-05,1.6215821895989655e-05,1.0409439843720771e-05,6.322154279492997e-06,3.5814818161491473e-06,1.8462099381392059e-06,8.259545077787368e-07,2.8788592914745533e-07,5.507725138095864e-08,-2.1648725321507005e-11,-3.60053273067096e-08,-1.0799448439729755e-07,-1.8387558354122072e-07,-2.4741702689214226e-07,-2.92656131674955e-07,-3.19645788025835e-07,-3.3144826240294555e-07,-3.3216944336543657e-07,-3.2579353364394193e-07,-3.155852221116942e-07,-3.038572657812563e-07,-2.9194422916344697e-07
0.0002712670549865857,0.00026265379805791864,0.00024114197623466556,0.00021146803571375392,0.00017798317270073763,0.00014420965414512271,0.00011267566998632532,8.494398634289655e-05,6.175518801116208e-05,4.322179337253454e-05,2.9028124886414243e-05,1.860818164274495e-05,1.1287758812562605e-05,6.387649668028263e-06,3.2897471720693153e-06,1.4706322713148085e-06,5.122633169867752e-07,9.79540682930283e-08,-3.848692604572777e-11,-6.403005663862689e-08,-1.9209719281419714e-07,-3.2712774451830593e-07,-4.402237963229672e-07,-5.20755318852563e-07,-5.688045772349461e-07,-5.898172634281973e-07,-5.911012451052408e-07,-5.797497255395986e-07,-5.615754257236974e-07,-5.406961571484624e-07,-5.194879708835671e-07
0.0004333065374562867,0.000419392383123972,0.00038467682274595803,0.0003368751213620502,0.00028306049443155794,0.00022892752653202675,0.00017852851657831271,0.000134334792970263,9.748513589940914e-05,6.811239334705502e-05,4.567330676576445e-05,2.9237241375465583e-05,1.771336004685427e-05,1.0013052975325895e-05,5.1521540399020336e-06,2.301418741609892e-06,8.011410568362151e-07,1.5311414691856682e-07,-6.0136295776743e-11,-1.0007914961742705e-07,-3.003192351149663e-07,-5.115092328546737e-07,-6.884308246873598e-07,-8.144280445186288e-07,-8.896109744971306e-07,-9.224910911368013e-07,-9.245002611079448e-07,-9.067375554703739e-07,-8.782991843913708e-07,-8.456290099910368e-07,-8.124450824149918e-07
0.0006381928165112724,0.0006174596433806649,0.0005657861216483874,0.0004947678366063337,0.0004150116756074293,0.00033500788540556566,0.00026074332146920615,0.00019581715792199074,0.00014183773408476963,9.892904484690896e-05,6.623226252644428e-05,4.2337459209255695e-05,2.5617972790228015e-05,1.4465683786418978e-05,7.4363523465760385e-06,3.319179236947804e-06,1.1546956976950105e-06,2.2057215931739412e-07,-8.659694823491243e-11,-1.4416035329210114e-07,-4.3270098223948805e-07,-7.371099463015046e-07,-9.921786486189592e-07,-1.1738552822190492e-06,-1.2822716723969484e-06,-1.3296880426313707e-06,-1.3325855044770857e-06,-1.306969733949992e-06,-1.2659592479699968e-06,-1.2188473315254825e-06,-1.17099587464266e-06
0.0008889260889585011,0.0008596979398367177,0.0007869343298649229,0.0006871279143311206,0.0005753283799092862,0.0004635084191369545,0.0003600294444766935,0.0002698419930007597,0.00019508468619277406,0.00013582664764193595,9.078817973324062e-05,5.795059552818765e-05,3.5020943485431593e-05,1.9753638443137694e-05,1.0145291134875519e-05,4.524784448371178e-06,1.573104433479291e-06,3.0034280092597705e-07,-1.1786899713869902e-10,-1.9628142468731367e-07,-5.892828952751039e-07,-1.0040200447910895e-06,-1.351608280495459e-06,-1.599218672060563e-06,-1.7469941593201495e-06,-1.8116272709539988e-06,-1.8155768480020743e-06,-1.7806597983435297e-06,-1.7247591419358485e-06,-1.660543347767754e-06,-1.5953213217598753e-06
0.0011887933499851967,0.0011492163916915384,0.001050806242012925,0.0009161016230080346,0.0007656147473447592,0.0006155578114172738,0.0004771378516689303,0.0003568829124208033,0.00025750923236199375,0.00017896554747411886,0.00011942662031749781,7.611935699813051e-05,4.594195747179337e-05,2.5885119289115214e-05,1.328194700403818e-05,5.919110481443234e-06,2.0565451059688784e-06,3.924407906037408e-07,-1.5395255620843292e-10,-2.5645013081940505e-07,-7.701055257083099e-07,-1.3123299513932086e-06,-1.7668612104534734e-06,-2.090700523783147e-06,-2.283986723287624e-06,-2.3685287892856064e-06,-2.3736950283804127e-06,-2.328022116888839e-06,-2.2549031710984574e-06,-2.170910006908809e-06,-2.0856030643206165e-06
0.0015414035021587295,0.0014894229225965307,0.0013603321778189188,0.0011840172045898172,0.0009875981992876056,0.0007923617997049984,0.0006128642111861811,0.0004574376797912609,0.00032940676811254267,0.00022851177751702514,0.00015223560589837238,9.688742352265008e-05,5.840104643853649e-05,3.286843640946299e-05,1.684932443108133e-05,7.503038898400617e-06,2.605196207771611e-06,4.968808706800682e-07,-1.9484773916293726e-10,-3.24674248712578e-07,-9.752095156774033e-07,-1.662130353275841e-06,-2.2380794084136554e-06,-2.648483819847881e-06,-2.893458455810696e-06,-3.000613475170205e-06,-3.00716165046478e-06,-2.949271892741873e-06,-2.856596423334448e-06,-2.7501409827093257e-06,-2.642023412309859e-06
